X,Y,AREANAME,CLASS,ST
-104.737236298346,32.8173703849907,Hope,village,NM
-103.903803096393,34.6480340302493,House,village,NM
-108.131983292615,32.6976645369681,Hurley,town,NM
-106.683974909985,34.8822676143016,Isleta Pueblo,CDP,NM
-106.035397543199,35.8925745077553,Jaconita,CDP,NM
-103.189817906572,32.1136316602378,Jal,city,NM
-106.726839278776,35.6163023733051,Jemez Pueblo,CDP,NM
-106.688950232323,35.7736783584314,Jemez Springs,village,NM
-108.343728716269,36.7395046937712,Kirtland,CDP,NM
-106.111010246348,35.5765201418864,La Cienega,CDP,NM
-107.393159239844,35.0386566449377,Laguna,CDP,NM
-104.363917926559,32.9998560605362,Lake Arthur,town,NM
-105.937953344917,32.9705905417853,La Luz,CDP,NM
-106.756315139847,32.3361600561338,Las Cruces,city,NM
-105.220145468672,35.599279570996,Las Vegas,city,NM
-103.443930441896,35.3610491924864,Logan,village,NM
-108.702627180575,32.3433667531372,Lordsburg,city,NM
-106.284434722768,35.8938010333254,Los Alamos,CDP,NM
-106.761420663015,34.7300261604856,Los Chaves,CDP,NM
-106.738680173377,34.8133076551306,Los Lunas,village,NM
-106.649568762294,35.1651769444384,Los Ranchos de Albuquerque,village,NM
-106.755736174553,34.6613320375995,Los Trujillos-Gabaldon,CDP,NM
-104.096447278296,32.2866076264449,Loving,village,NM
-103.35079776254,32.9454178244316,Lovington,city,NM
-107.235138673015,34.110449942271,Magdalena,village,NM
-104.542656128747,36.540506933532,Maxwell,village,NM
-106.591302664081,34.8020792433332,Meadow Lake,CDP,NM
-103.629362527914,34.4292838042702,Melrose,village,NM
-105.796535408078,33.1508982471203,Mescalero,CDP,NM
-106.807263995771,32.2702454122857,Mesilla,town,NM
-107.331274265848,35.0131467313966,Mesita,CDP,NM
-108.807911728245,35.7875653508596,Mexican Springs,CDP,NM
-107.892572422446,35.1889994540027,Milan,village,NM
-106.04431136293,35.0014048414527,Moriarty,city,NM
-103.954802328113,35.774586283695,Mosquero,village,NM
-106.243506478673,34.5208362873817,Mountainair,town,NM
-105.972368451455,35.9002608276731,Nambe,CDP,NM
-108.681613529175,36.0622317439253,Naschitti,CDP,NM
-109.03204577242,35.8963401603425,Navajo,CDP,NM
-108.707474907339,36.2832933136154,Newcomb,CDP,NM
-107.566015978856,35.0632859062002,North Acomita Village,CDP,NM
-106.623236292,35.1732728188589,North Valley,CDP,NM
-108.369170274223,36.6932881767572,Ojo Amarillo,CDP,NM
-107.364407712636,35.1346350412759,Paguate,CDP,NM
-106.694874985105,35.1965527365949,Paradise Hills,CDP,NM
-107.467918317932,35.0460989986924,Paraje,CDP,NM
-105.679302795082,35.5750673167347,Pecos,village,NM
-106.336795207361,35.5714463768585,Pena Blanca,CDP,NM
-105.692483732943,36.1712293229287,Penasco,CDP,NM
-106.688008980847,34.8295952381217,Peralta,CDP,NM
-106.466417432195,35.3202286000719,Placitas,CDP,NM
-106.010446164348,35.8935976291587,Pojoaque,CDP,NM
-103.345816132546,34.1811741865094,Portales,city,NM
-105.593219907336,36.7109474591718,Questa,village,NM
-105.603853511554,36.3629277359704,Ranchos De Taos,CDP,NM
-104.442051286829,36.8857631258522,Raton,city,NM
-105.407220338588,36.7075333172411,Red River,town,NM
-108.761784009932,33.7084988581417,Reserve,village,NM
-106.718619143873,34.6441325733586,Rio Communities,CDP,NM
-106.661025199864,35.2734623598599,Rio Rancho,city,NM
-104.529910223238,33.3711934719792,Roswell,city,NM
-104.19681026391,35.9454063678311,Roy,village,NM
-105.643027353039,33.3661314681109,Ruidoso,village,NM
-105.604219180992,33.331669356895,Ruidoso Downs,village,NM
-106.565827031098,35.0535478682707,Sandia,CDP,NM
-106.491302856602,35.1769752787468,Sandia Heights,CDP,NM
-106.428984416091,35.4343459777181,San Felipe Pueblo,CDP,NM
-106.128081933475,35.8980768765264,San Ildefonso Pueblo,CDP,NM
-103.327976501169,35.1130263458551,San Jon,village,NM
-106.068929742351,36.0519488268646,San Juan,CDP,NM
-108.873361450992,36.4347559586879,Sanostee,CDP,NM
-106.519060535172,35.3525742782907,Santa Ana Pueblo,CDP,NM
-106.0932202764,35.9718456456317,Santa Clara Pueblo,CDP,NM
-106.016672060676,35.9855208046364,Santa Cruz,CDP,NM
-105.954726047588,35.6785328568686,Santa Fe,city,NM
-104.677242652117,34.9434398291028,Santa Rosa,city,NM
-106.366348025008,35.5159429144755,Santo Domingo Pueblo,CDP,NM
-106.772514663098,35.556574861684,San Ysidro,village,NM
-107.528067870345,35.0474755989684,Seama,CDP,NM
-108.696639710391,36.7919535020502,Shiprock,CDP,NM
-108.267428662021,32.7829277961791,Silver City,town,NM
-107.615859863447,35.0346094186674,Skyline-Ganipa,CDP,NM
-106.904808282861,34.0552161060698,Socorro,city,NM
-106.678112934211,35.0100626793529,South Valley,CDP,NM
-104.593672602216,36.366279365799,Springer,town,NM
-106.577710685001,31.799253059755,Sunland Park,city,NM
-105.577716794748,36.386253249613,Taos,town,NM
-105.56007158259,36.4693034619978,Taos Pueblo,CDP,NM
-103.315806724264,33.2554012633908,Tatum,town,NM
-105.923906875189,35.7665788120551,Tesuque,CDP,NM
-103.052222850492,34.3894516596736,Texico,city,NM
-106.375455756286,35.0884134633509,Tijeras,village,NM
-108.75070929466,35.8502622523031,Tohatchi,CDP,NM
-106.72124367525,34.731512190854,Tome-Adelino,CDP,NM
-107.248653876199,33.1356574879319,Truth or Consequences,city,NM
-103.728003855088,35.1675053685343,Tucumcari,city,NM
-106.020289920796,33.0759380811432,Tularosa,village,NM
-106.747894125743,32.2782446486846,University Park,CDP,NM
-105.67767434322,36.1911023862303,Vadito,CDP,NM
-106.691578053787,34.7960862735109,Valencia,CDP,NM
-105.212841033879,34.6066257509081,Vaughn,town,NM
-109.002585295099,32.688626155198,Virden,village,NM
-104.714853406661,36.0029113646893,Wagon Mound,village,NM
-106.211003296869,35.8038262167362,White Rock,CDP,NM
-106.492909113921,32.3827609456151,White Sands,CDP,NM
-106.034314686008,34.5944599510131,Willard,village,NM
-107.294628635023,33.1161363581472,Williamsburg,village,NM
-106.725973031799,35.5139291848933,Zia Pueblo,CDP,NM
-108.850616069055,35.0725212818752,Zuni Pueblo,CDP,NM
-76.0221907499963,43.8098663754936,Adams,village,NY
-75.9972689938473,43.8596885672915,Adams Center,CDP,NY
-77.2332919610395,42.1059026515477,Addison,village,NY
-75.524781016801,42.2291804664475,Afton,village,NY
-74.1000111274103,41.099163007087,Airmont,CDP,NY
-78.4953699348152,43.0193590689601,Akron,village,NY
-73.7985831123847,42.6658288655314,Albany,city,NY
-73.6488264668266,40.7712839069505,Albertson,CDP,NY
-78.1890899546441,43.2459428267133,Albion,village,NY
-78.4942689044672,42.8984096265023,Alden,village,NY
-78.2604030565038,42.9017759607595,Alexander,village,NY
-75.9173454949409,44.3374673440985,Alexandria Bay,village,NY
-77.7895065946129,42.2541709232095,Alfred,village,NY
-78.4912571559938,42.0901227227308,Allegany,village,NY
-77.7392599231817,42.3190544653532,Almond,village,NY
-74.0358684458075,42.7051597871482,Altamont,village,NY
-76.0046311501142,43.5106302642271,Altmar,village,NY
-73.6588576001609,44.8922388462233,Altona,CDP,NY
-73.5519706571161,41.8462582386514,Amenia,CDP,NY
-74.6025817047817,42.8357247428081,Ames,village,NY
-73.4156823813066,40.6699505891106,Amityville,village,NY
-74.1904288228907,42.9418464567936,Amsterdam,city,NY
-74.7837716770734,42.1901075297154,Andes,village,NY
-77.7962306754289,42.1571112267336,Andover,village,NY
-78.0208238563459,42.3043378110633,Angelica,village,NY
-79.0295570432241,42.6377092104536,Angola,village,NY
-79.0489016254192,42.6548088775659,Angola on the Lake,CDP,NY
-75.6086570880876,44.1998024834822,Antwerp,village,NY
-76.165537909338,42.072404502152,Apalachin,CDP,NY
-72.6136335203829,40.9383965254565,Aquebogue,CDP,NY
-78.4328967403126,42.5334913693338,Arcade,village,NY
-73.8408144758364,41.0146974631306,Ardsley,village,NY
-73.4899283782477,43.2370891216134,Argyle,village,NY
-77.6962041537914,42.3920088925605,Arkport,village,NY
-73.8845138153523,41.6957436069448,Arlington,CDP,NY
-73.7123901160657,41.1323879386645,Armonk,CDP,NY
-73.3907474535071,40.9448477928859,Asharoken,village,NY
-73.8124706995387,42.2671777835383,Athens,village,NY
-73.7292753057826,40.5881047141089,Atlantic Beach,village,NY
-78.2798499652732,42.8655380427457,Attica,village,NY
-76.568610126048,42.933312771859,Auburn,city,NY
-76.6985425403776,42.7522542860743,Aurora,village,NY
-73.5529159391153,42.6350835566553,Averill Park,CDP,NY
-77.422880296275,42.4084123422891,Avoca,village,NY
-77.745863133424,42.9123678273472,Avon,village,NY
-73.326713228858,40.6960495722151,Babylon,village,NY
-75.4800264894069,42.2960976817709,Bainbridge,village,NY
-73.6107890983694,40.6630853325117,Baldwin,CDP,NY
-73.6018291037214,40.6300528169028,Baldwin Harbor,CDP,NY
-76.3334668901998,43.1564674517597,Baldwinsville,village,NY
-73.8510487782776,43.006049306902,Ballston Spa,village,NY
-74.0230371170111,41.5268937665528,Balmville,CDP,NY
-73.9809533247489,41.1113329167728,Bardonia,CDP,NY
-78.5535921211063,43.3274667704726,Barker,village,NY
-75.1887103063133,43.2740873875949,Barneveld,village,NY
-73.6439272764707,40.6046096469961,Barnum Island,CDP,NY
-78.1808916931158,42.9986730327812,Batavia,city,NY
-77.3181320705461,42.3370680394801,Bath,village,NY
-73.6957525478806,40.8342333330777,Baxter Estates,village,NY
-73.0542165432213,40.7478582590813,Bayport,CDP,NY
-73.2500644883123,40.7264646022676,Bay Shore,CDP,NY
-73.562718060056,40.9070485127316,Bayville,village,NY
-73.2906335413515,40.7513094690346,Baywood,CDP,NY
-73.9655760631371,41.5042437339214,Beacon,city,NY
-74.1175630175766,41.4445578086861,Beaverdam Lake-Salisbury Mills,CDP,NY
-73.6467610614006,41.196864337237,Bedford,CDP,NY
-73.716303722799,40.7244023186617,Bellerose,village,NY
-73.0667505994407,40.9623546311541,Belle Terre,village,NY
-73.5287430191351,40.6571686513356,Bellmore,CDP,NY
-72.9416035810216,40.7570344721705,Bellport,village,NY
-78.0333163757653,42.2225154858095,Belmont,village,NY
-79.3909259594619,42.163460486019,Bemus Point,village,NY
-77.9417545783043,43.0833888672993,Bergen,village,NY
-73.4853677241975,40.7495496470519,Bethpage,CDP,NY
-76.9301331919607,42.1424085209757,Big Flats,CDP,NY
-76.8895160786171,42.1710866220172,Big Flats Airport,CDP,NY
-78.6264003773985,42.7843596645446,Billington Heights,CDP,NY
-75.9091581058738,42.1016256976008,Binghamton,city,NY
-75.7964006751365,44.0096179289498,Black River,village,NY
-78.8331153342453,42.7962917706508,Blasdell,village,NY
-73.954833149806,41.0681465694517,Blauvelt,CDP,NY
-74.441060410804,41.5561596314858,Bloomingburg,village,NY
-73.0345808449373,40.7503742302257,Blue Point,CDP,NY
-73.1208713521317,40.7740982428958,Bohemia,CDP,NY
-78.1664422672413,42.0703235124331,Bolivar,village,NY
-75.3297190165174,43.48091501437,Boonville,village,NY
-74.793347200324,44.804971687268,Brasher Falls-Winthrop,CDP,NY
-73.2480116486743,40.7814501497836,Brentwood,CDP,NY
-76.1413964282448,43.2356045483807,Brewerton,CDP,NY
-73.6146760685756,41.3969141513762,Brewster,village,NY
-73.604407685549,41.4238760511204,Brewster Hill,CDP,NY
-73.8417323931077,41.1388866695209,Briarcliff Manor,village,NY
-72.2986117901041,40.9434918140066,Bridgehampton,CDP,NY
-75.9748882333058,43.1544728946105,Bridgeport,CDP,NY
-75.2498351139051,42.8777339069149,Bridgewater,village,NY
-77.5841129496019,43.1186525510105,Brighton,CDP,NY
-73.2654570543494,40.7181068295916,Brightwaters,village,NY
-73.8695017737001,41.5503935399736,Brinckerhoff,CDP,NY
-74.1973192766935,43.0596175024841,Broadalbin,village,NY
-77.94072231294,43.2134112311554,Brockport,village,NY
-79.4420424028777,42.3892486563309,Brocton,village,NY
-73.8268912102327,40.9389487554877,Bronxville,village,NY
-72.9125603112143,40.7803465872682,Brookhaven,CDP,NY
-73.5698365623197,40.8075997371109,Brookville,village,NY
-75.9831997413526,44.0054892696714,Brownville,village,NY
-74.5125604047935,44.8309179961217,Brushton,village,NY
-73.9444364416565,41.2633189363314,Buchanan,village,NY
-78.8594411708681,42.889857972496,Buffalo,city,NY
-76.8469765277981,42.4172166850012,Burdett,village,NY
-74.1705024848955,44.9034019163213,Burke,village,NY
-74.0094804352366,42.3055217599237,Cairo,CDP,NY
-75.8476229442541,44.03475824,Calcium,CDP,NY
-77.8571445295436,42.9757098906562,Caledonia,village,NY
-72.7614397721772,40.9240102428896,Calverton,CDP,NY
-73.3804093624666,43.0267163060389,Cambridge,village,NY
-75.7472666780685,43.3363564571,Camden,village,NY
-76.30781621442,43.0393662712703,Camillus,village,NY
-74.5711030320448,42.9030861778011,Canajoharie,village,NY
-77.280383675085,42.8890604918613,Canandaigua,city,NY
-77.7765823283335,42.4640414889422,Canaseraga,village,NY
-75.7553194588858,43.0844017015731,Canastota,village,NY
-76.3372807331012,42.2273300490041,Candor,village,NY
-77.6047753562498,42.2703739114865,Canisteo,village,NY
-75.1721869323761,44.5966487199237,Canton,village,NY
-76.3306389341084,44.1263101281004,Cape Vincent,village,NY
-73.6111045026685,40.7510678246774,Carle Place,CDP,NY
-73.6833322895085,41.4146407962148,Carmel Hamlet,CDP,NY
-75.604273933741,43.984847996774,Carthage,village,NY
-79.3168879439278,42.3410799510393,Cassadaga,village,NY
-78.0522981667093,42.6310585978344,Castile,village,NY
-73.7503406943505,42.5323778748122,Castleton-on-Hudson,village,NY
-75.517279261876,43.8843182285214,Castorland,village,NY
-76.5721123589576,43.1680999646467,Cato,village,NY
-73.8650654381997,42.2148590085063,Catskill,village,NY
-78.8676109439699,42.3297479652736,Cattaraugus,village,NY
-76.7280220898182,42.9195156072738,Cayuga,village,NY
-76.4865162337453,42.46914459734,Cayuga Heights,village,NY
-75.8518288192208,42.9294498293121,Cazenovia,village,NY
-73.727465204135,40.6256040732959,Cedarhurst,village,NY
-79.2758276710491,42.1048907006059,Celoron,village,NY
-73.0828280612267,40.8708744108143,Centereach,CDP,NY
-72.7963476834942,40.7992508447492,Center Moriches,CDP,NY
-73.3717575693105,40.9009160497141,Centerport,CDP,NY
-73.1964927728702,40.7855141841731,Central Islip,CDP,NY
-76.1404195613516,43.2867888817005,Central Square,village,NY
-74.1268503446268,41.3290127574726,Central Valley,CDP,NY
-73.5216596016267,40.9002653822781,Centre Island,village,NY
-73.4441576617767,44.987346418043,Champlain,village,NY
-74.0803962701043,44.9273518187501,Chateaugay,village,NY
-73.597489394828,42.3614090659435,Chatham,village,NY
-76.1330091803689,44.0653493551353,Chaumont,village,NY
-78.7499724663073,42.9090083836765,Cheektowaga,CDP,NY
-79.1014265399096,42.2951587676563,Cherry Creek,village,NY
-74.7521036250116,42.7979898311822,Cherry Valley,village,NY
-74.2758237678381,41.3572647476924,Chester,village,NY
-74.0515093356482,41.0819632914494,Chestnut Ridge,village,NY
-75.8729789311388,43.0456340421102,Chittenango,village,NY
-77.8838610567252,43.1015451269391,Churchville,village,NY
-78.6315263238649,43.0087573876618,Clarence Center,CDP,NY
-75.376212716221,43.0842575845263,Clark Mills,CDP,NY
-73.7244232230009,42.2233147110852,Claverack-Red Mills,CDP,NY
-76.0865895176868,44.2357177545027,Clayton,village,NY
-75.2493606630333,42.9742810242374,Clayville,village,NY
-75.8846690856506,43.239317861495,Cleveland,village,NY
-77.1331254658982,42.9597937760702,Clifton Springs,village,NY
-75.3783424614066,43.0490195801517,Clinton,village,NY
-74.0469139164597,41.6918754254603,Clintondale,CDP,NY
-76.8706777328737,43.0834377047602,Clyde,village,NY
-74.4856548356468,42.6791641948931,Cobleskill,village,NY
-77.499036952121,42.5000846024463,Cohocton,village,NY
-73.7079852254347,42.7727279189807,Cohoes,city,NY
-75.0372204481639,43.2409589103087,Cold Brook,village,NY
-73.9545220718975,41.4189077864623,Cold Spring,village,NY
-73.4474636696553,40.8631484852522,Cold Spring Harbor,CDP,NY
-73.8341464483846,42.7208779756935,Colonie,village,NY
-73.2831966518539,40.8450370972527,Commack,CDP,NY
-73.9462736303816,41.1480324236743,Congers,CDP,NY
-75.4281546339197,43.5645053479891,Constableville,village,NY
-76.0015849270356,43.2540099099238,Constantia,CDP,NY
-74.9303460983404,42.6998127075852,Cooperstown,village,NY
-75.6736599970142,43.8939050433455,Copenhagen,village,NY
-73.3915855804798,40.6714504038745,Copiague,CDP,NY
-73.0040270198887,40.8795886715978,Coram,CDP,NY
-78.4000782398701,42.9604225283156,Corfu,village,NY
-73.8302278186736,43.2455514328174,Corinth,village,NY
-77.056399402132,42.1472983186125,Corning,city,NY
-74.016836110618,41.4387458338929,Cornwall on Hudson,village,NY
-76.1790549316023,42.6009782152324,Cortland,city,NY
-76.2275493380443,42.5891124832379,Cortland West,CDP,NY
-73.8052314721223,42.9149762803895,Country Knolls,CDP,NY
-73.4961969121817,40.8844794148051,Cove Neck,village,NY
-73.8088196123629,42.3582794206953,Coxsackie,village,NY
-75.3908995991154,43.8953456960982,Croghan,village,NY
-73.8902923783147,41.2032976863066,Croton-on-Hudson,village,NY
-73.9380249303787,41.6371855581523,Crown Heights,CDP,NY
-78.2760781539416,42.2186248232772,Cuba,village,NY
-73.402603181135,44.7163458157788,Cumberland Head,CDP,NY
-72.4857693066831,41.0130127401354,Cutchogue,CDP,NY
-73.7189040502784,44.7208782551996,Dannemora,village,NY
-77.6950030383552,42.5609826925929,Dansville,village,NY
-73.3221873466547,40.7623986054163,Deer Park,CDP,NY
-75.6793716747111,44.0346794470163,Deferiet,village,NY
-74.1845671192032,42.7478083728792,Delanson,village,NY
-78.4790952048256,42.4910967567661,Delevan,village,NY
-74.9141135970774,42.2800354468025,Delhi,village,NY
-73.8330965649751,42.6244120983636,Delmar,CDP,NY
-78.7044649729115,42.9120915804083,Depew,village,NY
-75.4214971920946,42.0640554444743,Deposit,village,NY
-72.3402212966772,41.0906541889973,Dering Harbor,village,NY
-75.8869414787873,42.7589902234865,Deruyter,village,NY
-76.0730232177551,43.0385665166986,De Witt,CDP,NY
-76.045363703273,44.0082644203343,Dexter,village,NY
-73.3361380561299,40.8049144709997,Dix Hills,CDP,NY
-73.8693082696892,41.0146304339002,Dobbs Ferry,village,NY
-74.7741407165356,43.1012933991228,Dolgeville,village,NY
-73.5798318202083,41.7452940021972,Dover Plains,CDP,NY
-76.9566167226155,42.6831367327069,Dresden,village,NY
-76.2985563963624,42.4903200448241,Dryden,village,NY
-76.9779066540231,42.5236071257655,Dundee,village,NY
-79.3239000801258,42.5654632211188,Dunkirk,city,NY
-75.5431957105127,42.7403444937666,Earlville,village,NY
-78.6171219316321,42.7668097946102,East Aurora,village,NY
-77.4334847794507,42.8971411149516,East Bloomfield,village,NY
-73.8073985973384,40.9582594429609,Eastchester,CDP,NY
-73.4168837788046,40.7292465842417,East Farmingdale,CDP,NY
-73.9154822222989,42.8601262943741,East Glenville,CDP,NY
-73.7027706689,42.5944801105155,East Greenbush,CDP,NY
-72.1964536802697,40.9507881725503,East Hampton,village,NY
-72.1883953423432,40.9735881016268,East Hampton North,CDP,NY
-73.6287386051907,40.7965503692868,East Hills,village,NY
-73.1865612941061,40.7253305979577,East Islip,CDP,NY
-76.4654786694083,42.4270928502009,East Ithaca,CDP,NY
-73.4364670191978,40.6735006658459,East Massapequa,CDP,NY
-73.5588462213151,40.7199508417337,East Meadow,CDP,NY
-74.39312767712,41.4476578304288,East Middletown,CDP,NY
-72.7600796405037,40.8101898636427,East Moriches,CDP,NY
-73.3241333833088,40.8792480713206,East Northport,CDP,NY
-73.5288156398135,40.8471319835288,East Norwich,CDP,NY
-72.9819026537121,40.7699943575807,East Patchogue,CDP,NY
-72.5762846551807,40.8532118712995,East Quogue,CDP,NY
-78.9505329923638,42.1705479645686,East Randolph,village,NY
-77.4870970858855,43.1116639580275,East Rochester,village,NY
-73.666912646638,40.6438031964461,East Rockaway,village,NY
-72.8796826098745,40.9447435199959,East Shoreham,CDP,NY
-76.0694680449307,43.0638167923076,East Syracuse,village,NY
-73.6334280847779,40.7607509113556,East Williston,village,NY
-73.4014690453943,40.9306978945825,Eatons Neck,CDP,NY
